5	what is the starting salary of a radiographer ?
4	what u s state 's biggest lake is lake sam rayburn ?
1	what was the name of the flight that fawaz younis hijacked ?
1	what was the name of the peace agreement imposed on germany after world war i ?
3	which college did dikembe mutombo play basketball for ?
5	what does 7847 5943 equal ?
4	what country buys 25 percent of the world 's tea exports ?
0	what is platinum ?
1	what game do steve mcqueen and edward g robinson play in the cincinnati kid ?
3	who coined the term nn cyberspace `` in his novel nn neuromancer '' ?
5	what was the date of cnn 's first broadcast ?
1	what meat complemented sweet potatoes and peas in the first tv dinner ?
5	what is the population of the largest chilean city
0	how do i tie a tie ?
1	what kind of sports team is the buffalo sabres ?
5	how many fingers are used to draw a bow ?
1	what is the chemical formula for napalm ?
3	what feminist wrote sexual politics and flying ?
3	who was the first x man to die in battle ?
5	what are the unemployment statistics for the years 1965 and 1990 ?
3	whose husbands have included conrad hilton jr , and michael wilding ?
4	on what river is rome built ?
0	how does an ion drive work ?
3	who wrote the song , `` stardust '' ?
0	what is real time processing ?
3	who starred with charlie chaplin in modern times and the great dictator ?
3	who is westview high 's band director in funky winkerbean ?
0	what is porphyria ?
0	what does hazmat stand for ?
4	name a civil war battlefield
4	what island has a park called the battery at is southern tip ?
1	what is a golf ball made of ?
3	what was the name of the confederate mounted guerrilla group with which jesse james and coleman younger had ridden ?
0	what is office automation ?
1	what product features a frog that says `` dig 'em '' ?
5	how many bytes are in a terabyte ?
4	what ocean did the titanic sink in ?
3	who is the one independent member of congress ?
0	what is fellatio ?
0	what are field effect transistors ?
1	what sign is the water carrier the zodiacal symbol for ?
1	what hermann hesse book gave its name to a rock group ?
4	what famed river flows through bagdad ?
3	who wrote the ugly duckling ?
1	what was the food of the greek gods called ?
3	who was the oldest u s president ?
4	what two countries ' coastlines border the bay of biscay ?
0	what is the motto for the state of maryland ?
1	what color of dry wine should be served with veal roasts and chops ?
4	what river flows past the temple of karnak ?
5	when did the american civil war end ?
5	when did lucelly garcia , a former ambassador of columbia to honduras , die ?
0	what made the finger lakes in western new york state ?
0	what is a storm surge ?
1	what is a fear of being alone ?
1	what color is an arctic fox in winter ?
5	how many earthworms are in a single pasture ?
3	what president to be was the first member of congress to enlist following the attack on pearl harbor ?
1	what was the name of the crimean meeting of roosevelt , churchill , and stalin ?
3	who appointed the chair of the federal reserve ?
3	who is king in alley oop 's home of moo ?
1	what are the ages in comic book lingo ?
5	when was the battle of the somme fought ?
0	what are the rules to `` snow golf '' ?
4	what country covers 8 , 600 , 387 square miles ?
1	what do you call a `` twirl '' in ballet ?
3	who is the actress bette davis once said she wished she looked like ?
4	what continent pushes up the executive committee mountain range ?
0	what does the word `` meta '' mean ?
3	who shot billy the kid ?
5	how many innings are there in a regulation softball game ?
3	whom did friz freleng add to the warner bros cartoon ranks ?
0	how can i call a friend in another country when i do not know the telephone number ?
0	what is the song stairway to heaven by led zeppelin about ?
3	what character narrates treasure island ?
0	what is the origin of the word `` attic '' ?
1	what flower did vincent van gogh paint ?
4	what is the nickname of pennsylvania ?
0	what does the latin ante mortem mean ?
0	how did edith bunker die ?
0	what is olestra ?
3	who says , `` if you don 't look good , we don 't look good '' ?
1	what was the sequel to the pink panther ?
4	what kind of habitat does the scorpion live in ?
3	what group starred in the movie rock around the clock ?
3	whose autobiography is titled yes i can ?
5	what year was the avery dennison company founded ?
0	how do you get a girl to have sex with you ?
4	what is the largest u s state east of the mississippi ?
3	who is the president of bolivia ?
4	where is the taj mahal ?
3	what 's the supreme policy making bureau of the soviet communist party ?
1	what soft drink held a national flavor poll in 1967 ?
1	what film did louise fletcher win the best actress oscar for ?
1	what cereal goes `` snap , crackle , pop '' ?
5	how much does it cost to have a tree planted by dialing , 900 , 740 tree ?
4	what german city do italians call the monaco of bavaria ?
3	what louisiana senator won a seat that had been held by his father and mother ?
0	what is the difference between the anus and the rectum ?
3	who killed more people , hitler or stalin ?
5	how many people live in cities ?
3	name the university of which woodrow wilson was president
0	how do you clean badly tarnished brass ?
4	what country 's capital is tirana ?
4	what south korean city is served by kimpo international airport ?
0	how do i increase my biceps ' size ?
1	what 's the term for a bet before cards are dealt ?
5	how many engines does a boeing 737 have ?
3	what artist 's studio was the bateau lavoir in montmartre ?
2	what does the `` blue ribbon '' stand for ?
0	how was teddy roosevelt related to fdr ?
0	what causes blue balls ?
0	what is interlata internet service ?
3	what celebrity couple , when going through a divorce , divided their toilet paper into two equal piles ?
5	when was child labor abolished ?
0	what is the difference between a college and a university ?
3	name randy craft 's lawyer
5	how many quarts of whole milk is needed to make one pound of butter ?
4	what countries earn the most from tourism ?
5	when was franklin d roosevelt stricken with polio ?
1	what nutrients are for healthy bones and teeth ?
5	how many calories are there in soy sauce ?
5	how much salt is in the oceans ?
3	what scottish poet penned to a mouse and to a louse ?
0	how do i legally make my own will and testament ?
4	what u s state ends with a g ?
1	what is the greatest source of `` white '' magic in the marvel universe ?
5	what is the probability that at least 2 out of 25 people will have the same birthday ?
3	who established a viking colony in greenland about 985 ?
4	where is the valley of the kings ?
1	what is chiricahua the name of ?
5	what is the price for tuberculosis drugs ?
3	who developed potlatch ?
1	what do you call the feeling of having experienced something before ?
5	how many different vegetation zones are there ?
1	what types of water pollution are there ?
4	what botanical marvel did nebuchadnezzar build ?
5	when was cnn 's first broadcast ?
0	why do we ask for the `` check '' and not the bill at a restaurant ?
0	what is the difference between terry cloth and french terry ?
4	on what continent is mozambique ?
4	where is the orinoco ?
3	who provides telephone service in orange county , california ?
1	what flag flies over wake island ?
3	who said of super bowl iii in 1969 `` we 'll win i guarantee it '' ?
3	who is henry butler ?
1	what four elements make up 90 percent of the human body ?
3	who invented the stethoscope ?
0	what category does the color pink denote in the trivial pursuit baby boomer edition ?
4	where can i find information on becoming a journalist ?
0	what is the meaning of `` cpr '' ?
5	when is the sun closest to the earth ?
1	what is the softest part of the body ?
2	what does ` psi ' stand for ?
4	where did the name daniel originate ?
0	how do you determine heating requirements for your home ?
1	what are the five basic swimming strokes ?
3	who has won the most super bowls ?
4	where on the internet can i get information about the fifth amendment on the american bill of rights ?
3	what apollo 11 astronaut minded the store while armstrong and aldrin made history ?
3	what russian composer 's prelude in c sharp minor brought him fame and fortune ?
1	what credit card features a centurion on its face ?
0	how come a doughnut has a hole in it ?
1	what was connecticut 's first constitution called ?
3	who took the toys donated for the doodyville orphans ' fund and kept them for himself ?
4	what is the highest continent ?
1	what is a fear of hell ?
3	who spoke the only word in mel brooks 's silent movie ?
3	who 's the founder and editor of the national review ?
0	what is the history of the soft drink mr pibb ?
4	name a country that is developing a magnetic levitation railway system ?
0	what 's the meaning of the latin battle cry ad arma , ad arma
0	why do recipe books recommend starting with cold water when you boil something ?
1	what 's the slowest olympic swimming stroke ?
0	what was the v 8 juice slogan `` the tastebud '' ?
0	how do you do a bibliography with an unknown author ?
5	when was london 's docklands light railway constructed ?
3	who directed the first woody woodpecker cartoon ?
4	what sea surrounds the cayman islands ?
4	where was the ligurian republic , 1797 185 , ?
5	what is dick clark 's date of birth ?
1	what product 's ads claim that it `` eliminates odors , kills household germs , mold , and mildew '' ?
0	what is measured in curies ?
3	whose funeral train traveled from washington d c to springfield , illinois ?
5	when did the carolingian period begin ?
3	what cable network bills itself as `` the family entertainer '' ?
0	what is the definition of the term `` weapons system '' ?
5	how many people own pets ?
4	what country comes last in an alphabetical list ?
0	what is the origin of thank you notes ?
4	in what city or state do the most gay men live in ?
1	what is the name of a salt lake city newspaper ?
3	what catch 22 character is elected mayor of half a dozen italian cities ?
3	who played the original charlie 's angels ?
5	what year did the war of 1812 begin ?
3	what chocolate company gives you a one pound kiss ?
1	what is widely used to detect birth defects ?
3	who painted mother and child ?
5	how many villi are found in the small intestine ?
1	what are the most common elements in the earth 's crust ?
3	what was the name of humphrey bogart 's club in casablanca ?
1	what famed gangland slaughter cut into the membership of bugs moran 's outfit ?
1	what other name were the `` little rascals '' known as ?
0	why can 't ostriches fly ?
5	how many furlongs are there in a mile and a quarter recetrack ?
4	what continent 's second highest peak is mont blanc ?
0	what is the difference between a bottle and a jar ?
0	what was the living room war ?
0	what is the difference between a board of directors and an advisory board ?
0	how do microwaves work ?
0	what does lloyd 's lutine bell announce ?
5	how many people was randy craft convicted of killing ?
0	what is the origin of the word assassinate ?
0	what is archimedes famous for ?
0	what currents affect the area of the shetland islands and orkney islands in the north sea ?
1	what is a good book to read for people who hate to read ?
0	what is different about the red and black fox ?
1	what common plant has a button , cap , cup , gills , and ring ?
4	what part of britain comprises the highlands , central lowlands , and southern uplands ?
4	what country is mount everest in ?
1	what drink is made up of rum , coconut milk and pineapple ?
1	name four comic strips about pilots
0	what is the origin of the word `` sideburns '' ?
3	who delivered his last newscast on march 6 , 1981 ?
5	how deep is a fathom ?
0	what is meant by `` capital market '' ?
3	who has more dna a man or a woman ?
1	what was john f kennedy 's 1960 campaign song ?
1	what part of your body contains the corpus callosum ?
5	how deep is a fathom ?
4	what colorful sea 's region does greek legend say the amazons lived near ?
3	who directed citizen kane ?
4	where is basque country located ?
3	what department store heir is responsible for raising a three ton safe from the underwater wreckage of the andrea doria ?
3	who loved flash gordon besides dale ?
5	how many marx brothers were there ?
5	what time of year is air travel the heaviest ?
1	what race is 1 , 137 miles long ?
1	what 's an infant seal called ?
0	describe the finnish music personality salonen 's appearance
5	how much coca cola is drunk in one day in the world ?
5	what was the price of varian associates ' vacuum products division ?
1	what is the name of jamiroquai new album ?
0	what is the biblical meaning of ` stones ' ?
0	what was the `` dead man 's hand '' ?
1	what vehicles are raced in the tour de france ?
1	what 's the name of a golf course in myrtle beach ?
5	how long does a dog sleep ?
3	who received the will rogers award in 1989 ?
3	who was the first english circumnavigator of the globe ?
5	what is the youngest age a boy or girl can have an orgasm ?
3	who is the director and editor of the movie big starring tom hanks ?
3	who was the first black to be head coach of a major league pro sports team ?
1	what 's the name of the tiger that advertises for frosted flakes cereal ?
3	what u s vice president said `` some newspapers dispose of their garbage by printing it '' ?
3	with whom did bush compare saddam hussein ?
5	how many megawatts will the power project in indonesia , built by a consortium headed by mission energy of us , produce ?
5	when was ozzy osbourne born ?
4	what island is home to statues called mauis ?
1	what was the favorite sport of tom wolfe 's the pump house gang ?
0	how do i know if i am pregnant ?
0	what does a red flag mean in auto racing ?
4	what countries have the largest areas of forest ?
3	what is the name of the woman who was with john belushi when he died ?
3	what college enlivens hanover , new hampshire ?
5	how long does a human live ?
5	what is the busiest air travel season ?
3	what american poet wrote `` good fences make good neighbors '' ?
0	how do i find a snowboarding website ?
1	what predators exist on antarctica ?
5	what percentage of the silver production is done by independent silversmiths ?
1	what does el nino mean in spanish ?
0	what is carpal tunnel syndrome ?
0	what is occam 's razor ?
3	what is the most common name ?
5	the film `` jaws '' was made in what year ?
5	what is the horsepower of the shuttle boosters ?
3	name the fast food chain with the golden arches
1	what literary classic centers on the search for a treasure in gold worth 7 , 0 pounds ?
1	what type of hunting are retrievers used for ?
5	how much would a black and white 1 cent stamp be worth , thomas jefferson on it , ?
5	how many people die from tuberculosis each year ?
3	who is the voice of miss piggy ?
1	what frederick forsyth novel chronicles the toppling of an african government by mercenaries ?
1	what 's the u s navy hymn ?
5	how much is clara peller being paid by wendy 's to say `` where 's the beef '' ?
1	what film featured a snarly character named kid shelleen ?
1	which comic strip was never turned into a broadway musical ?
3	who wrote the lyrics to porgy and bess ?
0	what do bee hives do in cranberry bogs ?
5	what is the price for aaa 's liability auto insurance ?
0	what do the names neil , mary , and anthony mean ?
1	what is a fear of ruin ?
0	how do i log on to home page at headquarters u s european command ?
3	who is desmond tutu ?
5	what will the increase be in the california gas tax by 2000 ?
4	what is the name of the planet that the ewoks live on ?
1	what j r r tolkien book features gimli as a central character ?
1	what 2 statues did france give to other countries ?
4	what are the five richest countries in the world ?
0	what happened in the city of dogtown in 1899 ?
4	in what nation is edessa located nowadays ?
3	who was the 16th president of the united states ?
1	what is a ball that hits the foul pole called ?
4	what scandinavian capital is built on nine bridge connected islands ?
4	what city is sometimes called gotham ?
4	what are the names of all the seas in the world and what ocean do they drain into ?
3	who is the richest person in the world ?
0	what is the aim 54c phoenix ?
3	who was the author of the book about computer hackers called `` the cuckoo 's egg tracking a spy through the maze of computer espionage '' ?
0	how do you make dumplings ?
1	what does it take to become a lawyer ?
1	what ill fated craft was captained by ernst lehmann ?
0	how does marl form and what mineral does it contain ?
5	how many beanie baby sites are there ?
4	where 's the 19th hole on a golf course ?
2	what is the correct way to abbreviate cc at the bottom of a business letter ?
0	how do wasps make their nests ?
0	how does hair curl ?
1	when it 's time to relax , what one beer stands clear ?
4	where did the ukulele originate ?
3	what woman was time 's man of the year for 1952 ?
1	what song served as the closing theme of the johnny cash show ?
5	what are the lengths of pearl necklaces ?
3	what was the backup singing group for roy rogers ?
5	how many people in tucson ?
1	what are some science fair projects for 8th graders ?
1	name the disposable razor that `` costs about 19 cents ''
5	when did spain and korea start ambassadorial relations ?
1	what does the method called `` cold fusion '' create ?
5	when did muhammad live ?
0	what do hank aaron , jimmy stewart , and howard k smith have in common ?
5	what is the current unemployment rate in the u s ?
5	what was the first minimum wage ?
5	what are bottle caps with presidents ' pictures inside worth ?
0	what is the difference between neoclassical art and romanticism art ?
3	what count did alexandre dumas write about ?
4	what new england state carries the telephone area code 27 ?
5	how fast must a spacecraft travel to escape earth 's gravity ?
5	when was china 's first nuclear test ?
0	what is federal income tax ?
0	how do you get a pointsettia to turn red ?
0	what is the definition of low island ?
1	what songs were popular in 1948 ?
0	what is jane goodall known for ?
4	what island was the target of the u s 's operation urgent fury ?
0	what is a phalanx ?
4	what nation boarders mozambique ?
3	who is the incredible hulk in reality ?
4	where was pythagoras born ?
4	what two caribbean countries share the island of hispaniola ?
4	what is the web address at which i can find the e mail address of a member of the us house of representatives ?
0	why do they call it a `` funny bone '' ?
3	what king was forced to agree to the magna carta ?
4	what constellation contains the twins castor and pollux ?
4	what airport is on the piccadilly subway line ?
0	what is lung cancer ?
1	what tools do you use to crewel ?
4	jackson pollock was a native of what country ?
0	what is the purpose of bios ?
0	how can i find online spelling ?
1	what plant is rum made from ?
4	what are the largest deserts in the world ?
5	how many people have been killed in wars , armed conflicts ?
0	what is a tonne ?
0	how do you exterminate bees that are in the walls of your home ? will bee eggs remain over winter ?
3	what army 's motto is blood and fire ?
4	what city is wiener schnitzel named for ?
3	what hockey team did wayne gretzky play for ?
1	what are the chemicals used in glowsticks ?
1	what hair color can i use to just cover a little gray ?
3	what tv detective did craig stevens play ?
5	when was the ussr dissolved ?
1	what is the name given to a group of geese ?
1	madonna advertises for what soft drink ?
4	where did dylan thomas die ?
4	what river flows through vienna , budapest and belgrade ?
1	what jewish holiday saw the start of the 1973 mideast war ?
3	who made the most appearances in the center square on hollywood squares ?
4	where did guinea pigs originate ?
1	name a movie that the actress , sandra bullock , had a role in
3	who wrote the song , `` silent night '' ?
4	what city houses the u s headquarters of procter and gamble ?
3	who is the prophet of the religion of islam ?
3	what comedian hit the tv screen in 1951 with the nbc afternoon show time for ernie ?
1	what was the name of hitler 's unsuccessful attempt to overthrow the bavarian government in munich in 1923 ?
3	which of the following tv newsmen was a rhodes scholar ?
1	what feud ended with a marriage in kentucky on march 21 , 1891 ?
0	what is the function of ram ?
3	what buxom blonde appeared on the cover of more than 5 magazines ?
0	where did the term `` 86ed '' come from ?
4	where can i find a picture of a blue meanie ?
4	what country has declared one fifth of its territory off limits to russians ?
3	who is considered the first lady of the american stage ?
5	what is the size of the largest akita ?
4	what mountain range is traversed by the highest railroad in the world ?
4	where did the inuits live ?
3	name the various costumed personas of dr henry pym
5	what seven digits follow the area code in the number for long distance information ?
4	what kenyan city is the safari center for east africa ?
0	what is the origin of the word `` amen '' ?
0	what is a canada two penny black ?
3	who invented the paper clip ?
5	how many home runs did lou gehrig have during his career ?
0	why is rush 's 2112 called 2112 ?
4	where is erykah badu originally from ?
5	how long do you have to live in a community to vote ?
3	what level of government or governmental agency is responsible for dealing with racism ?
1	which two products use a tiger as their symbol ?
4	what is the name of the planet that the ewoks live on ?
1	names of books by james a michener set in the following locations ?
5	when are the oscars academy awards in 1999 ?
1	what must be exceeded to produce a sonic boom ?
0	what 's the rathaus in frankfurt ?
0	how did the hohenzollerns build their power around 17 ?
5	how many acres in a mile ?
1	what is a fear of color ?
0	what characteristics contribute to its `` intelligence '' ?
4	what caribbean island is northeast of trinidad ?
5	how many hours of work does it take a typist to complete a 100 page screenplay ?
1	garry kasparov plays what game ?
4	what are the only two states that incorporate the confederate battle flag in their flags ?
3	what store does martha stewart advertise for ?
0	what is a drought ?
1	what 1956 grace metalious novel was on the best seller list for two years ?
1	what late night tv show features larry , bud , melman and toast on a stick ?
1	what letter does gorbachev 's middle name start with ?
3	what court does bob woodward describe in the brethren ?
1	what 's another name for aspartame ?
4	what country do the galapagos islands belong to ?
3	what fool is not so wise to lose an oath to win a paradise ?
1	in what deodorant commercial did tenants have adjoining medicine cabinets ?
5	how far can you see ?
0	what causes a person to have constantly sweaty hands and feet ?
1	what are the 28 tenses in the english language ?
0	what do you know about multicultural and multilingual schools ?
3	whom did lauren bacall marry after her husband humphrey bogart died ?
0	what is a meerkat ?
0	what is paracetamol ?
4	where are the u s headquarters for procter gamble ?
1	jude law acted in which film ?
1	ray charles plays which instrument ?
3	who 's the king of swing ?
3	name the poet of the poem which begins i do not know much about gods but i think that the river is a strong brown god sullen , and untamed ?
2	what does r e m stand for , as in the rock group r e m ?
5	how many times a year does the american gourd society publish the gourd ?
0	what does `` janelle '' mean ?
4	where in the americas is it only 47 miles from the atlantic to the pacific ?
3	who 's played the most games for the new york yankees ?
0	what were the three prophecies the witches make to macbeth ?
5	how long does it take for your body to restore blood after you donate your blood ?
0	what exactly , specifically does sleep do for you ?
1	what is the movie jonathan livingstone seagull ?
1	what sports event is meyer wolfsheim supposed to have fixed in the great gatsby ?
1	what breed of dog was the `` little rascals '' dog ?
1	what gender is not allowed to vote in kuwait ?
3	whose singing voice was dubbed in for natalie wood in west side story and audrey hepburn in my fair lady ?
5	what is the life span of the average monkey ?
1	what does final four refer to in the sports world ?
1	what was `` america 's recessed filter cigarette '' ?
1	what kind of patent did ermal fraze get in 1963 ?
5	how many miles are there between tel aviv , israel and memphis , tennessee ?
4	which country did hitler rule ?
1	what dickens novel has david carrying the message `` barkis is willin '' to peggy ?
0	what are fortune 500 companies ?
0	what is a plant supplement ?
1	what do peacocks mate with ?
0	what makes sperm ?
1	what color bottles do good rhine wines come in ?
5	what 's the first day of the week ?
4	what mediterranean island is home to the first club med ?
4	what river does the grand coulee dam dam ?
5	how old is the universe ?
3	who asked you to do the loco motion with her in 1962 ?
3	what was eduard shevardnadze 's job in the soviet union ?
5	what year did spielberg make `` jaws '' ?
1	what kind of animal is babar ?
4	what country boasts the most dams ?
5	what seven digits follow the area code in the number for long distance information ?
5	what phone number can i call to have a tree planted ?
1	what soft drink not only has its own video game , but was featured in its own marvel comic book ?
0	how was the element calcium named ?
2	what is hdlc ?
5	what amount of money did the philippine ex dictator marcos steal from the treasury ?
3	who built the first pyramid ?
3	who was the lawyer for randy steven craft ?
0	what is the origin of gametophytic tissue ?
5	when was the parthenon built ?
0	what should you do for an ankle sprain ?
1	what playing card symbolizes death ?
4	where can i get cotton textiles importer details ?
3	who is the youngest of the beatles ?
1	what italian liner was hijacked in 1985 ?
3	who famously rode to warn the people of massachusetts that the british were coming ?
0	why are there 12 people on a jury in criminal cases ?
3	which police department made the all time biggest cocaine bust in ventura county ?
0	what does appropriates money mean ?
3	who was the last u s president to reinstate selective service registration ?
5	what is the weight of a teaspoon of matter in a black hole ?
0	what does venus retrograde mean ?
4	where is the abominable snowman said to wander ?
0	describe the long march
0	what is a chinese `` spouting '' bowl ?
5	how many stations do you shoot from in the basketball game `` around the world '' ?
1	what video format was an alternative to vhs ?
3	who used auh2o as an election slogan ?
0	what is titanium ?
0	what is a neurosurgeon ?
4	what is the leading pecan and peanut growing state ?
3	who was thucydides ?
4	name the highest mountain
1	what film dramatized the scopes monkey trial ?
1	what is the name of david letterman 's dog ?
4	what country was general douglas mcarthur in when he was recalled by president truman ?
3	who wrote sons and lovers ?
5	what is the temperature today ?
0	what was the reason for the partition of the anglican and vatican churches ?
1	what did jack exchange with the butcher for a handful of beans ?
0	what is `` the computer for the rest of us '' ?
3	who is the current prime minister and president of russia ?
1	what is the most advanced handheld calculator in the world ?
3	which of the following was rhodes scholar ?
1	what molecules include fluorine , sodium and magnesium ?
5	how many neurons are in the human brain ?
4	what desert country borders saudi arabia , iraq and the persian gulf ?
3	who made the first gas engine ?
3	who released the internet worm in the late 1980s ?
5	what are the three winter months in the southern hemisphere ?
5	what is the first day of the week ?
4	where was lincoln assassinated ?
5	how many children under 18 are victims of some sort of physical abuse each year ?
1	what type of exercise burns the most calories ?
0	what happened to pepsi clear ?
3	what are the top boy names in the u s ?
0	what does storm wave mean in japanese ?
4	what is the location of edinburgh , scotland ?
1	what whisky is `` known by the company it keeps '' ?
5	how long does cocaine stay in your system ?
4	where are the busiest amtrak rail stations in the u s ?
5	when was the berlin wall erected ?
5	what is the average age a horse lives ?
5	how many u s presidents were assassinated during queen victoria 's reign ?
1	what 's the hardest substance in the human body ?
4	where is santa lucia ?
4	which large u s city had the highest murder rate for 1988 ?
4	where was richard nixon when gerald ford became president ?
3	what american league baseball team 's worst finish between 1926 and 1964 was fourth ?
0	what do you need to do to marry someone in jail ?
5	what is the frequency of vhf ?
3	what are the five most popular usenet groups ?
0	what have you not let a tennis ball do if you volley ?
5	what are the numbers that fit into fermont 's last theorem ?
0	what is candlemas day ?
4	where did woodstock take place ?
0	what are the side effects of mevacor ?
3	who founded the modern theory of probability ?
5	what is the average date when most malls begin putting up christmas holiday decorations ?
3	what explorer was nicknamed iberia 's pilot ?
1	what operating system do ibm compatible machines use ?
1	what is the term for the sum of all genetic material in a given organism ?
0	how do i e mail someone at aol com from yahoo com ?
3	who wrote ` hamlet ' ?
5	when did the dow first reach ?
4	where do you find information about the queensland national competition policy
5	how many people was randy craft convicted of murdering ?
1	what is the best brand for a laptop computer ?
0	what was the chivington massacre ?
4	what is the highest mountain in the world ?
5	how many inches tall is stuart little at birth ?
0	what is the internet2 ?
3	who was the first president to appoint a woman to head a cabinet ?
0	what makes a tornado turn ?
1	what was the name of roy rogers 's dog ?
5	how much of the earth 's surface is permanently frozen ?
5	independent silversmith 's account for what percentage of silver production ?
0	what 's the difference between carelessness and carefreeness ?
1	name a golf course in myrtle beach
4	what state does martha stewart live in ?
5	when did hitler come to power in germany ?
5	how far is the longest hole in 1 on any golf course and where did it happen ?
4	what 's the capital of iowa ?
3	what architect originated the glass house designed the chicago federal center had a philosophy of `` less is more , '' and produced plans that were the forerunner of the california ranch house ?
0	what causes the body to shiver in cold temperatures ?
4	what two european countries are joined by the gran san bernardo pass ?
1	what 's bottled in jeroboams ?
3	who was the second man to walk on the moon ?
4	what state on the gulf of mexico has its lowest point five feet below sea level ?
3	name the company that used the line , `` even your best friend won 't tell you '' in its ad ?
3	what international organization was founded by clara barton ?
1	what tragedy befell the city of dogtown in 1899 ?
0	what does `` philebus like '' mean ?
4	what countries does the mont blanc tunnel join ?
1	what did benny carter play ?
5	how many years did it take james joyce to write ulysses ?
1	what animal do buffalo wings come from ?
5	when did nostradamus believe world war iii would begin ?
4	where is trinidad ?
0	what is software piracy ?
0	what happened in dogtown in 1899 to make that year remembered ?
5	what fraction of a beaver 's life is spent swimming ?
0	what is the use of a 24 hour clock instead of a 12 hour clock ?
1	what did thomas paine write ?
0	what is the meaning of the name kathryn ?
5	how many yards are in 1 mile ?
5	what are the statistics for drunken drivers in maryland ?
4	what is the largest lake in north america ?
5	how many four star generals were there and who are they ?
3	who is edmund kemper ?
5	shea and gould had an office in los angeles for how long before closing it ?
3	what 1920s cowboy star rode tony the wonder horse ?
3	what composer was awarded the medal of honor by franklin d roosevelt ?
4	what were the first bodies visited by spacecraft ?
3	what is goldfinger 's first name ?
4	what bordering country is due north of costa rica ?
1	what does the policeman become in the canadian edition of monopoly ?
5	how many gallons of water go over niagra falls every second ?
1	what color is mr spock 's blood ?
3	what fictional character is known as the `` melancholy dane '' ?
1	what kind of wine is spumante ?
4	what city is terrorized by dracula in the night stalker ?
1	what are the wolverine habits ?
0	what is the hair style called that new military recruits receive ?
5	on which date is the ukrainians ' christmas ?
3	what knighted actor narrates tv 's the world at war ?
0	what is an urban legend ?
3	who was the prophet of the jewish people ?
4	what russian city used to be called st petersburg and petrograd ?
1	what is jell o made from ?
4	where does chocolate come from ?
4	where can you find the venus flytrap ?
3	who was the first russian astronaut to walk in space ?
1	what 's the literary term for a play on words ?
4	what is the nickname for the state of mississippi ?
1	to what does microsoft 's windows 3 owe its success ?
5	what is columbia tristar 's phone number ?
1	what are the conjugations of wake and woke ?
1	what british tv series featured emma peel ?
4	name the largest country in south america
2	what is the acronym for the national bureau of investigation ?
5	how many minutes were there on the original ge college bowl clock ?
5	when does menstruation begin ?
0	how do i find a web address for a company ?
1	what are the two largest birds on earth ?
0	what is the history of `` the toast '' ?
0	how do you ask questions ?
1	what is mississippi 's state animal ?
0	colin powell is best known for what achievement ?
5	how long does a pig 's orgasm last ?
4	what 's the fifth largest country in the world ?
3	woodrow wilson served as president of what university ?
0	what is a person 's socioeconomic position ?
4	what u s city is the queen of the pacific ?
1	madonna hocks which soft drink ?
4	where is the highest point in japan ?
4	what state is john f kennedy buried in ?
1	name four famous cartoon cats
3	what pulitzer prize winning novelist ran for mayor of new york city ?
5	what is the chemical reactivity of argon ?
0	what are the seven virtues ?
5	when were fish first believed to be found on earth ?
4	what is the name of the country which hitler ruled ?
1	what type of currency is used in china ?
1	what was the name of the u s navy gunboat in the film the sand pebbles ?
0	how do ouija boards work ?
1	what mammal of north america is the world 's longest lived for its size ?
5	what date is richard nixon 's birthday ?
0	what are cushman and wakefield known for ?
3	what was the name of the titanic 's captain ?
0	what is narcolepsy ?
3	which high schools are included in the south florida ice hockey league ?
3	who was the first actress to appear on a postage stamp ?
0	why does a woman have to be a virgin to be a nun ?
5	what year did the united states pass the copyright law ?
5	how many community chest cards are there in monopoly ?
4	where is the thomas edison museum ?
5	what is dick clark 's birthday ?
4	what is the oldest website on the internet ?
3	what baseball team owner and sailor is known as the mouth of the south ?
4	what city or state do the most gay men live in ?
3	what u s senator once played basketball for the new york knicks ?
3	name a female figure skater
3	who does the advertizing for frito lay ?
0	what is the nursery rhyme rock a by baby about ?
1	what is the most commonly used 1 letter word in the english language ?
1	the jewish alphabet is known as what ?
1	what money was used by them ?
3	what card company sells christmas ornaments ?
5	how many students attend the university of massachusetts ?
0	why do eyes sometimes look red in photographs ?
1	what did the yalta conference lead to ?
3	who was darius ?
0	how did p t barnum bill the diminutive charles s stratton ?
0	what are the distinct physical characterstics of the arabian horse ?
4	where is the official `` zero '' of the sea level ?
5	how many cities are there in utah ?
0	how can i determine the radius of an ellipse ?
0	what is a caldera ?
0	how was the kennedy money made ?
4	what natural attractions draw the most visitors in the united states ?
1	what cancer is commonly associated with aids ?
0	what do mormons believe ?
0	what is a swatch ?
0	what is the origin of `` beauty is in the eye of the beholder '' ?
4	what new england state covers 5 9 square miles ?
0	where did the name root beer come from ?
3	who moderated the first kennedy nixon tv debate ?
3	who sued the dannon yougurt company for using a character named ron raider for promotion ?
3	what singer sings `` oh boy '' ?
0	what causes headaches ?
5	what is the all time stock high of apple computer , and where can i find this information ?
3	what actor said in a day at the races `` either he 's dead or my watch has stopped '' ?
4	where can i find a list of `` classic '' books 5th and 6th graders should read ?
4	where did honecker rule ?
0	how does a chick breathe inside an egg ?
0	what was the claim to fame of the football game that saw fordham defeat waynesburg state 12601 on september 3 , 1939 ?
4	where can i find information on the cyclone that hit new jersey on 8 28 1941 ?
1	what 's been the ruin of many a poor boy in new orleans ?
0	what does robert mean ?
