1	suggestions
0	are irritated
0	simultaneously raises apprehensions and resentment
0	would possibly forfeit all recent efforts
1	preference
0	obvious domestic difficulties
1	giving him medium approval
0	leading a racist campaign
1	will
0	declining to comply
0	wants to speak the language of violence
0	perfectly well
0	intimidate
1	has pledged
0	was concerned
0	venting their anger
0	will make it look as if they 're being brutalized
0	such a false
0	rejected
1	defend
0	that terrible day
0	put all the blame
0	showed callousness
1	believe
0	disapproval
0	denounced
1	thanks to
0	a shocking story
0	not even
0	decided
0	natural antipathy
0	lack of religious freedom
1	confidence
0	concern
0	against obstructing
0	took advantage
0	concluded in its scathing 70 , 000 word report
1	support
0	rejects
1	was favourable
0	may be seen behind terror
1	continued support
1	only solidarity and generosity
0	still tense relationship
0	has been reluctant
0	in protest against the israeli holocaust against palestinian civilians
0	murmurs about revolt
0	hardly
1	had taken serious steps to ensure the personal safety
1	should
0	anything went
1	every possible effort
0	at the expense
0	are urged
0	flighty , opportunistic and lacking in commitment to his job as a member of parliament
0	one of the most serious crises of our time
1	is determined to pursue
0	clashed violently
0	discrimination
0	a lot of negative points
0	has lost control
0	taken up the reins of power
1	seek peace
0	shortsightedness and irresponsibility
0	major fear
0	morgan tsvangirai with trying to kill him
1	is not sufficient from the viewpoint of economic efficiency
0	in a state of war
0	sabre rattling
1	there should not be surprises
0	was embarrassed
0	strong protest and criticism
1	desire
0	contradiction between the enemy and itself
0	has struck innocent women and children and defenseless civilians
1	eradicate
1	so that
0	squeezing
1	comforting sense of personal and national vindication
0	to resist
0	condemned
0	for punitive action
1	best news
0	bowed to pressure
0	accuses
0	facts are incorrect
0	imbibed them amidst the safety and leisure
0	abandoned
1	boost
1	the approval of
0	warned
1	in a statement welcomes
0	bleeding hearts
0	in a risk zone
1	only enhanced
0	has renounced
0	would only incite
0	straighten this mess out
1	pronounced
0	achieving nothing
1	praising
0	complaints
0	orders stretching all the way back to the oval office
0	criticism
0	assailed
1	being biased in favour of
0	had not heeded
1	the twin towers of new york may not have collapsed
1	but to understand
1	urged
0	budget was a disaster
0	it makes no sense
0	no enemy of consequence in sight
0	opposes
0	torture
0	critics
0	rejects
0	discontent was running high
0	greatest burden
0	hardly qualify
0	gain the upper hand
0	so called
0	sneering
1	successes
0	strongly criticized and condemned
0	was seen
0	collective disapproval
0	failed to defend
0	have to keep them happy and healthy
1	relative success
1	urge
0	could undermine
1	would become its strategic partner
1	care
1	has called for
0	so called
0	will fight
0	can`t be a minority if there is no nation
0	fiercely waging a fight
1	urging
1	blessed
0	clearly not free and fair
0	lambasted
1	have welcomed
0	to be enemies
0	appears to be sidestepping the conventions
1	broad political consensus
1	were , and still are , hoping
1	thankfully
0	sitting on the fence
0	criticize
1	policy
0	his mdc lot
0	realized
0	have raised questions
0	rejecting the idea
0	is accused
0	reduced to a series of bantustans
1	is inclined
1	adopt
0	purposely play up
1	interests
0	have not been able to live without
0	concerned
0	would be crushed one by one
0	sounds clumsy
0	like the case of that pot who called the kettle black
1	peaceful
1	if one prefers
0	have to bash
0	one common denominator
1	let us hope
0	designed to achieve an outcome power at all costs
0	would undermine
0	dangerously absolutist and simplistic stance
0	absolute indifference
0	relished the role of cassandra to the philippine national police
0	shallowness of his commitment
0	criticism which has been levelled
0	more muted and often self satisfied
0	big challenge
0	faltered as a result of israel 's intransigence
1	rubbed their palms at length
0	threatening america and its friends and allies
1	can serve as a model
1	freedom and independence
1	hope
1	useful
0	astounded
0	is deemed
1	seeking to mend fences
0	step up
0	fell out
1	supported
0	a massacre
1	solidarity
0	the lack of respect for the human person
0	policy of provocation
0	crackdown
0	conflict of interests
0	axis of evil remark
0	detrimental
1	openly invited
1	will work non stop
0	under the strong influence
1	urging
0	the same and worse
0	how accustomed they are to trickery
0	axis of evil
0	made public a blacklist
0	been subjected to abusive language
0	failed to reach agreement
0	unacceptable
0	state sponsored
0	crime against humanity
0	which means an indefinite suspension from the commonwealth , a ban on travel for mugabe 's cronies and to freeze their personal assets
0	top concern
0	very strong concern
0	hand wringing
0	has warned
1	goal
1	strengths
1	legitimate and competent
0	war on
0	protests and demonstrations
0	an even worse situation
0	shouted
1	preserve
1	dignity and honor
0	took such a concerted stance critical
0	concerned i become
0	as exaggerated
1	support
1	remains optimistic
1	calls for
0	venting its personal grudge
0	do not want
0	repeatedly accused
1	has discretely assured
0	pent up opposition
0	are wondering
1	want
1	proudly exercise
0	is deeply concerned
1	to fulfill this promise
1	embraces
0	psychology of maintaining us supremacy
0	so called
0	divorce
0	decision to reject
0	human rights violations
0	very obviously
0	one would inevitably be reminded
0	aggressors
1	adopted the most pro taiwan posture
1	called for
0	astonished
0	ca n't help but wonder
0	all these are eyesores
0	which is beyond bush 's imagination
0	the distress
0	condemnation
0	absolutely not permitted
0	our renegade province
0	to teach everyone , the british first
1	very strong sense
0	incapacity to put crime under control
0	is but a signboard used by the united states
0	nasa has to clean up its act
0	a sort of hannibal the cannibal production
0	worsen
0	protests leveled by
0	wrote a critical comment
0	nobody is happy
1	compatriots
0	duplicity
0	gave the guerrillas the right
0	bin ladin and mullah omar put together
0	very serious
0	are vegetating in a place where they have no rights
1	it 's a step in the right direction
1	enjoy freedom , dignity , and independence
1	eagerly awaited
1	was successful
0	deliberately confusing
0	expressing discontent
0	foolhardy
0	double standard
0	these people are committed terrorists
0	misery
0	disapproves
0	being blamed
0	put into power their puppets
0	dismantling , destroying and demoralizing
0	oppose
0	denied
0	have been built specifically to terrorize the population
0	pose ``a grave and growing danger
1	are seeking
1	tried hard to establish
0	criticisms mainly focus
0	breach of the very constitution
1	pursued
0	infuriated
1	expressed their satisfaction and support
0	playing soccer with their heads
0	at a loss
0	thoroughly disgraceful and unacceptable
0	seriously flawed
0	mercurial strongman
0	ever more serious
0	charged
1	exercising leadership
0	reaps all the benefits of mock globalisation
0	the brutality with which this closure was implemented was unheard of
0	billions of dollars in lethal weapons every year
0	by force if necessary
0	dismisses
0	illegal
0	overtures to express official objections
1	a great hope for prosperity
0	defying
0	ongoing human rights violations
0	he admitted he had been wrong
0	bad
1	congratulated
1	in satisfactory terms
1	to understand
0	complaints of
0	deny
0	pretext
0	have damaged
0	lashed out
1	can still break through
0	uses a double standard in its definition of terrorism
0	abruptly
1	calls
0	dishonoring
0	perils of delusion
0	extremist
0	living in fear
0	these three musketeers
0	got out of hand
0	will not admit
1	legitimacy
0	more severe
1	fundamental freedoms
1	main supporter
0	with their own agenda against
0	not immediately denouncing
0	growing threat
0	had relentlessly demonstrated
0	a threat
1	was committed to protecting
0	without
0	concerns
0	extremists
0	seething with anger
1	turning a new leaf toward fruitful negotiations leading to a just peace
0	it does not take a vivid imagination
0	delivered a more devastating blow
0	allegations of
1	not subject to the get out of jail escape hatches
0	was tired
0	great fanfare
1	courageous stand
1	should act carefully
1	isolate and fortify itself
1	ending
0	his brother , jeb , needs in order to secure his reelection
0	rejected
0	deep concern of
1	pride
0	acted in collusion
0	inhumanely
1	to be okayed
0	challenges
1	wisdom and creativity
0	non wasp humanity
1	asking for
1	hope
1	urged
0	it is the united states that is threatening
0	has sounded the alarm
0	force and weapon had the last say
1	accommodate
1	our party has been genuine
0	reportedly
1	joyous
0	lack of sincerity
0	not a price worth paying
1	significantly
0	provoke
0	like a dangerous virus
0	axis of evil
0	reflect negatively
0	excessive
0	kill
0	this is no blind violence but rather targeted violence
0	it will not be easy , of course
0	is shrinking
1	strong support of
0	american background
0	even
0	the first chance they get
0	do n't want
0	only because
1	more impossible than ever
1	good idea
1	have made a difference
0	is it acceptable because
0	still
0	tortured
1	conciliatory speech
0	will try its best
0	did not recognise
1	with much intensity
0	not completely reliable
0	sacrifice
0	not to deal with
0	protests
0	can only lead to bad decisions
0	will not change
1	opportunity
0	charges
0	a warning
0	free fall
0	scandal mongering
0	are critical
0	claiming
0	aggravated
0	widespread disgust
0	dings
0	queried
1	had the advantage for washington of weakening opec
0	far from perfect
0	chilly
1	pronouncement in favor
1	determined
0	is being sharply criticized
0	refusal to respect
1	calm and forward looking
0	in order to stop the continuing decline
1	can not imagine anything as beautiful as that
0	blamed
0	a puppet of london
0	affront against law and democracy
1	to understand
0	getting on the nerves
0	more intense
0	it becomes , in a weird way , less monstrous
1	great leader
1	optimists
0	disenfranchise
0	violations
1	wanted
0	terrorizing
0	axis of evil
0	considered
0	has been widely criticized
1	free and fair
0	staggering
0	difficult
0	double standards
1	more comfortable
1	is satisfied
1	thanked
0	discrediting
1	pursued
1	aimed
1	peaceful settlement
0	one of the poorest
1	known
0	deepening economic crisis
0	you frustrate as many voters as you can
0	precarious
0	axis of evil
0	bore the responsibility for the confused events
1	hopes
1	called on
0	craving for blood
0	charges of
0	concern
1	should stop
0	axis of evil
0	to despair
0	absolutely impossible
0	was annoyed
1	continued support
0	meddling
0	the impossible feat
1	cost effective
0	helped argentina dig itself into a deeper hole
0	you ca n't live with this level of hysteria
1	the goal set
1	should forge unity
1	considers
1	is consensus
1	wanted
0	to use constitutional methods against chavez
1	pose little threat
0	campaign of suppression
1	will press on
0	only becoming worse
1	plans
1	testimony of the confidence and high esteem
1	on behalf of my country
1	hope
0	it is almost impossible
1	like to speak for
0	turned out to be impossible
1	supremacy of
0	not even be sufficient
0	has subsequently criticized
0	willing
0	doomed
0	criticize
0	very different
0	condemnation
0	blamed
0	disagreement
0	unrealistic stand
1	support
1	the darkest hour is always before the dawn
1	willingness to help
1	we are not precluding the possibility of surprises
0	denunciation
1	has called for
1	admirers
0	hyperbole ,
0	evil empire
1	was pleased
0	had expressed opposition
0	attacks
1	strong support
0	alleged rigging
0	hampering
0	neither free nor fair
0	so called
0	old foes
1	saw
1	have courage
0	opposition
0	condemned
1	have advocated
0	virtually no attention has been paid
0	peaceful protests
1	back on track
0	spoke out against
1	improved
0	have n't always been consistent
0	his anger
0	is accused
0	recipe for disaster
0	deny
0	made a mistake
0	but the concentration camp strongly resembles a dog pound
0	not pleased
1	we should remain calm
0	inflicted nuclear disaster on humankind
0	is becoming more complicated
0	none of the whistle blowers seems to give a damn
1	has pledged
0	to step down
0	lose the right to count itself among the world 's democracies
0	that makes them about as dangerous as a person can be in modern times
1	moments of sheer exhilaration
1	was a turning point
0	decisions not to accept
1	when it was lenient
0	dangerous individuals
1	prefer
0	very concerned
0	alienate
0	by applying the pressure cooker effect
0	so scared
0	bring the government down in turmoil
0	was slandering
0	refuses
1	support for
0	were at odds
1	important new development
0	outmanoeuvred
1	is sensible
0	unselfconsciously
1	urged
1	supporting
0	assassinations
0	rejected
0	the threats launched
1	aspirations of
1	to accept
0	deny
1	how docile
1	claims to support
1	can feel proud
1	chose
0	systematically stealing
0	defiance
0	open defiance
0	is inhumane
0	was martyred
0	warning lights are flashing
1	most open
0	domination
0	rejected
1	cornered
1	nevertheless
0	would be forced
0	hence one can see that it is not to be surprised
1	build understanding
0	not a normal country
0	this right this right right
0	in fact poverty
1	press ahead
0	personal arrogance
0	has angered
0	criminal policies
0	dire effects
0	rejected
0	refused
1	realize their national aspirations
1	was grateful
1	was a priority goal
0	could think of nothing better
0	claims
0	who is ordinarily so sure of himself and of his jokes
1	is asking
0	to criticize
0	attacked
0	promises are cheap
0	creates the impression
0	hampering
1	need to establish a just peace
0	risks being represented
0	code of not publicly criticizing
1	the earth shaking changes
0	expressed a stance
0	openly took issue
0	israeli aggressors
0	criticism from
0	plotting to bring down each other
0	she has misplaced strategic priorities
0	opportunistic attacks on civil liberties around the world
1	satisfactorily
1	confidence and high esteem
1	chavez was right
1	was once hoped
0	obsolete
1	wants
0	draw the ire of
0	accused
0	are lining up to condemn
0	devastating consequence
1	the approval by
0	appears to be another faith based initiative we should have faith that major corporations will line up to volunteer
0	seems to be a difference
1	serious , calm and forward looking approach
1	wanted
1	a historic success
0	adversarial us position
1	gave consent
0	must not use double standards
0	including their respect and sanctity
0	totally dominated men deprived of the use of their senses
0	rapprochement between
1	hard to disagree
1	voluntary
1	hope
0	made pronouncements against
0	to heel
0	the rights and privileges that they would automatically get under geneva convention
1	interests
0	works to abort his mission in advance by
1	has succeeded
1	with respect to the principles of democracy and freedom
0	the protest
0	was angered
1	thanks to the people of zimbabwe
1	well disposed
0	stolen
0	weirdness does n't end there
1	readiness to establish ties
0	not to exploit the calm
0	as evil
0	human rights violators
1	hopes
0	repeat his father 's mistake
0	flagrant attack
0	apocalyptic savagery
0	the top violator of human rights of the last christian year
0	because of the misguided
0	intentions
1	commitment
0	chaos
0	must not act as if it is venting its personal grudge
0	continue to adopt
1	seeking
0	also failed
0	they will find themselves on inhospitable ground
1	legitimate
1	as if everything there were going fine
0	a view to the contrary
0	warned
0	never gave us politicians the right
0	steel cages
0	reckless military oppressive attempt
1	satisfied
0	reacted strongly
1	pretty well planned out
0	dictatorial
0	is stuck minding us
0	they are so wrong and far from this reality
0	degrade the human condition
1	believe
1	won the assurance
0	sit in judgment
0	spirited away
0	have been completely ruled out
0	held
0	could force
1	most audacious
1	beginning of a real era of peace
1	called
1	free to practice any religion
1	their national interests
0	complacency
0	turned down
0	imposed by military force
0	uncertainties
1	the justice
0	very despicable act
0	had already been rejected
0	crush
0	in protest against
0	vote rigging has been so thorough that hopes for a free election are dead
0	spectacularly
1	had to be dealt with firmly
0	to respect or recognise
1	getting better
1	the most reasonable path for the time being
0	withering
1	promise
0	questioning
1	better quality
0	threatened
0	oppose
0	the modern , 21st century version of the stars and stripes
1	effectively curb
0	reject
0	lamented
1	hoped
1	great
1	will be even keener
0	even against vehicles transporting pregnant women in labor and against unarmed citizens
1	have been justified
0	were fears
1	still wants
0	starving its people
1	demonstrable progress
0	even congratulated
0	must condemn
1	transparent , credible , free and fair
0	threat
1	promised
0	swiftly countermanded by
0	considerable doubt
0	tear its members apart
0	prohibition
0	this is bullshit
1	rallied around
0	is being criticized
0	meddling
0	narrow
0	fraud
0	so little information
0	violent food riots and protests
0	lest one lose one 's moral advantage
1	privileges
0	stuck for 18 months on ground zero
0	contravenes
0	unreasonably
1	hopes of prosecuting
0	opposed
0	probably unfortunate
0	as a non starter
0	it 's really strange
0	to remove the legitimacy of
0	refused to confirm
1	praised
0	punched
0	doubts
0	enraging
0	renegade province
1	great economic performance
1	giving a green light
0	predicament
0	too harsh to be tolerated
0	destroyed
0	will be unable to attain the most basic
0	axis of evil
0	hurt
0	bit more dangerous
0	are willing to die
0	thrust into its worst crisis
0	feel very strongly
0	the rule of law is under fire
1	gained high appraisal
1	expressed confidence
0	has but disappeared
0	criticise
0	just have to bash
0	loved
0	stressed
0	defiant stance
1	wanting
0	polarisation , tension and incidents of violence and intimidation
1	suppress fury
1	go out into the streets to defend
0	illusory
0	unfortunately
0	affected by the lackluster economy
1	regime that they deserve
0	does not want
1	hope
0	disagree
0	strongly objected
1	higher transparency
0	refusal
0	menace
0	the crime they have committed together
0	arbitrarily
1	sobriety among
0	incredible damage
0	criticism
0	pet theme
1	promised
1	wanting
1	great importance
0	ballot rigging
0	had contested
1	would be better off
1	is indeed grateful
0	strong perception
1	got the nod from
1	the lobbying
0	attempting to realize
0	axis of evil remark
0	arbitrarily
0	not happy
1	are getting better
1	wide awake
0	to destroy our traditional and glorious armed forces
0	marred
0	it is wrong
0	main problems are in the economic area
1	success of western europe after world war ii laid in its creation of the good neighborly field
0	angered
0	clearly show serious unbalanced states of mind
0	entirely improper
0	had the illusion
0	defying
0	single handedly destroyed
1	had secretly harbored the fantasy
1	would want
0	simply to rubber stamp
0	contradicted
1	insisted
0	accused
0	is brazen
0	openly opposed
0	extraordinary burden
0	thinking
1	want
0	extremely
1	calling for
0	betrayal
0	disagreeable
0	systematic campaign of violence and intimidation
0	pursue
0	insufficient mortgage loans
0	are dangerous terrorists
0	bickering
1	hope
0	hypocrisy
1	comfortably
0	or even solidarity
0	trampled over
1	expressed interest
1	his commitments
1	would stabilize
0	persists
0	had expressed doubt
0	oic eu front against the united states
0	berating
1	has formally recognized
0	not satisfied the fundamental requirements
0	secretly behind every local misfortune
0	does not , of course , guarantee success
0	any act of violence or use of threat , regardless of reason and aim
0	we can not allow
1	argued
0	quarrel
1	want
0	axis of evil
1	revolutionary process
1	called on
0	desire for revenge
1	fair shares
0	harsh treatment of its own citizens
0	those who would destroy it
0	violated
0	if there were serious problems
0	recognizes
0	trumped up
1	to maintain calm
1	emphasized
0	not in conformity with
1	goodwill
1	efforts to achieve a just peace
0	alarming
0	retrogression
0	targeted killing
1	loyal
0	anti american doctrines
0	has also strongly denied
1	hold
0	sets a dangerous precedent
0	under the pretext of security considerations
0	turns a blind eye
0	axis'' suggested an alliance that does n't exist
0	evade its responsibility
0	has no chance of living and developing peacefully
0	biased propaganda
1	further push forward
0	stands alone
1	can never dampen or bend
1	more tolerable than before
0	sabre rattling
0	taking advantage of
1	supports
0	changes its stand
1	peace and stability and prosperity
1	remains committed
0	maltreated
0	no decisive action
1	considerable respect
1	is promising
0	never again should
1	is about to call on
0	slammed
1	ideology was explicitly embraced
0	like hitler 's threats
0	biggest electoral fraud
1	value
0	conspiring
1	wants
0	flawed
1	is undoubtedly justified
0	does not reflect
1	can be stabilized
0	brings no good to world peace and economic development
0	corruption
0	neither good nor bad , just incorrigible
0	not try to change the world by command
1	nutritious
0	would beg for surrender
0	strong view
0	whatever that is
1	did away with the discrimination that had existed for years
0	will be cancelled out
1	jubilant
0	a more serious dip
0	obsession with
1	should welcome
0	factually inaccurate
0	allies are not satellites ,
0	any pretence of fairness to all sides
0	even with all their tricks , there are too many of us
0	has abused
0	democracy exhausted all its generosity
0	at least without an explanation
1	within the just range
0	neither especially virtuous
0	reporting whatever suits them
0	continue to spew out vicious remarks
0	would not recognize
0	should not
0	likely just an aggravating factor
0	would have had to resign had he not given in
0	believe
1	sending out a clear message of peace
0	banged pots and pans in the plaza de mayo to protest
0	may squander the american taxpayer 's money
0	anger
1	have called on
0	creating the fertile soil
1	positive and optimistic views
0	get out !
1	an expression of a higher form of justice
0	cautioned
0	turned thugs
1	ended successfully
1	to demand
1	signifies
1	urges
0	self styled
0	have no grasp
0	when its head is the queen
1	has adopted
0	will learn an even more bitter lesson
1	was tasty
1	vast
1	ok 's
0	dismissed
1	anticipated
0	degeneration of the democratic process
1	that 's a fair deal
0	onslaught of the international credit vultures
0	underestimates
0	should be harshly condemned
0	instead stay at the ritz carlton
0	anti democractic
0	confers a comforting sense of personal and national vindication , when no other prop can be found
1	reaffirmed
0	scenes of anarchy
0	no one but she knew how far she was prepared to go
0	harm is not limited to the incident itself
1	unconditionally
1	agreed
0	under fire
0	stand off
0	have severed ties
1	sensible
0	against the spirit
1	calls for
1	niche of affection and solidarity
1	in any doubt
0	hypocrisy
1	very exciting
0	protests
0	to ignore
1	am happy
0	expressed regrets
0	joining the west in criticizing
0	exaggerated
0	nobody cares
0	precipitating the current crisis
0	inhumane and degrading
0	mired in
0	is critical
0	refuses
0	you 're
0	so called war against terrorism
1	friendship and cooperation
1	is realized and the cause of justice wins
0	aggression
0	has put west asia on the brink of another war
0	might even be higher than
0	firmly opposed
0	infuriating
0	alone is overwhelming
0	ridiculing
0	frustration
0	his favourite newfie
1	seeks
0	the world 's most dangerous regimes
1	our goal
1	unite against the enemy
0	echoed
0	under the indifferent gaze
0	dire possible consequences
0	so called
1	would suit
0	concerns
0	not be condoned by
0	bellyaching
0	the impression
0	was swift to denounce
0	the leap into the void
0	feels
0	scorn
1	want
0	scheme
0	hindered
0	are in shreds
1	called upon
1	support for
0	assuming it has any
0	expressed the same apprehension
0	calling
0	intense interrogation
0	neutralized , heterogeneous , impatient and politically immature opposition
0	think
0	making a spectacle of
0	caused unease
1	support
1	interested
0	highway robbery
0	puts every jew and every israeli to shame
0	far from being conceived
0	fervently escalates a campaign of bludgeoning its citizens
0	arduous negotiations
0	concern
0	short but tumultuous
1	good list
1	feeling
0	are scared
0	criminalise
0	kind of propaganda war
0	this level of hysteria
0	axis of evil
0	growing exodus
0	had no respect
0	we ca n't allow
0	urgently necessary
0	cruel , inhuman or degrading treatment
1	am hopeful
1	commitment and respect
0	but
1	welcomed
1	welcome and support
0	will become much more difficult
1	urge
1	asked
1	hugging
0	vicious
1	within tens of millions of arabs
0	some sharp criticism
1	doing their utmost
0	colonialism
1	success
0	axis of evil
1	is asking
0	sympathy
0	still far from equal
0	steering the economy into disaster
0	lashed out
0	continuing waste of human life
1	is a staunch supporter of
0	centered
0	apparently not
0	does not reflect
1	approval
0	desperate palestinians
0	do it our way
0	desperate
1	like
0	remain a risky enterprise
0	criticized
0	stiffest opposition
0	they were wrong
1	favouring independence
0	consensus against
1	understandable
0	exactly the opposite
1	inevitably falls
0	ruined
0	charging
1	a oneness
0	because they seek weapons of mass destruction and have links with terrorist groups
1	successful
0	it will not be free and fair
1	called for
0	look like a chicken farm run by a sadist
0	desperate last minute act
0	incursions and atrocities of oppression israel is perpetrating
1	interest
0	are refusing
1	support for
1	need for the palestinian people to regain their freedom and independence
0	difficult
0	riots and widespread strikes
0	does not endorse
0	aggressively harping
1	calm
0	categorical moral condemnation
0	condemn
0	quick to suppress
0	care very little
0	expressed concern
0	fails to meet the standard of being free and fair
0	no more than that
1	instrumental
0	does not look very good
0	threats
0	concern has spread
0	gone awry
0	what would then remain
0	designated
1	ushered in an era of stability
0	continue to obstruct
1	quite freely
0	danger they pose
0	moral mistake
0	rigged
1	offered to hold talks
0	by force
0	worsening
0	brutally
0	imprudence
0	to hate
1	legitimate
0	most dangerous enemy
0	had been tainted by months of political violence and intimidation , last minute changes to electoral laws , and the disenfranchisement of tens of thousands of voters in harare
0	raved
0	has not brought the israeli public security
0	not on very solid legal ground
0	too long
0	injured scores
0	misjudgment
1	that will result in the creation of more jobs
1	cooperation
0	worry
1	effectively ruled
0	high distress
0	warned
0	despite
1	to offer support
1	exceptionally generous
0	made too many enemies
0	gave poor grades
0	never
0	names
0	worse still , that they do n't care
1	legitimate
0	long neglected
1	calls
1	could have expected
0	evil
1	overcome
1	gives priority
0	nations that are so dictatorial
0	immense gulf between
1	used to boast
0	have been accused
0	kill
0	will not be the same as
0	concern
0	would boost
0	enemies rely upon surprise and deception
0	turning a blind eye
1	generally approved of
0	you can hardly speak of a targeting error
1	dialogue among civilizations
0	failed the 'free and fair' test
0	terrorism
0	succeeded in defeating
0	interference
0	overshadowing
1	loyal
0	has floundered
1	with the support
1	agreed
1	begins to bear fruit
1	new illustration of his character
0	outright isolation
1	would promote
0	the last thing
1	potential carrot
0	was refused
1	completely from palestinian areas
0	were being used
1	calm
0	have responded in favor
0	warn of
0	his aggression
0	extremists
1	concerted moral resistance
1	support
1	was accepted
0	they are indeed entering
0	not a fair election
1	ideals
1	preferred
0	more serious and direct challenge
0	foresaw
0	turning the whole world upside down
1	support
0	condemn
0	conducting a calculated campaign of intimidation
0	this would of course require advanced technology and great cost
0	refused to discuss
0	affecting their medical , economic , educational , and social life
0	warned
0	protest
1	would honor
1	demonstrates strong commitments
0	openly embarked on the path of maneuvering for overseas aggression
0	threatened
0	denied
0	continues to indefinitely refuse
0	picked a quarrel
0	long refused
0	kill americans , get arrested , then get a pay raise from america
1	successfully advocated
0	is threatening
0	possible strikes
1	cheering
1	hoped
1	africa is for africans
0	not adequately free and fair
0	but those were the us needs
1	promotion
0	tougher policy against
0	should serve as a warning
0	threats against freedom of expression , democracy , and legal security
0	aggressive
1	steering the nation to prosperity and progress
1	said smiling
0	does not take any responsibility
0	fevered criticism
1	is urging
0	twenties , thirties and fifties
0	scared
0	like they 're best buddies
1	see themselves
1	100 percent
0	gaffe
0	had not been willing
0	the 'axis of evil
0	adverse effects
0	corruption
0	charges of
1	will
0	share a hatred
1	a great gift
1	adopt an open posture
0	was boycotted
0	do gooders
0	reliance
0	fundamentally unfair and unjust
0	had n't been a good likeness
0	fear
0	demonstrated little respect for basic human rights
0	suggests a return to the old days
0	rigged
0	is not a sure thing
0	assassinate innocent activists and citizens
1	look forward
0	scheme
0	by flashing a carrot on a stick
1	end of the era of violence and counterviolence
0	nothing will be achieved
0	little to offer
0	more alarming faults
0	reminded
0	had reservations
0	even if their special status comes from the fact
0	not
0	burn out
0	an arrogant little fellow
1	wise
0	incited
0	heavy toll
1	talk anxiously
0	despite the perils
0	message
0	plight
0	what looks like voluntary will actually be coercive
1	has been committed
1	seeking
1	can not prevent
0	holds arafat responsible
0	axis of evil
1	effective solution
0	the nature of
1	apparently thought
0	without
0	barefoot , wearing sandals and in the snow
0	no one up above
0	systematically stealing
0	disagree
0	changing and contradicting personality
1	approving
1	unity
0	were suspected of
0	can be difficult
0	leading a racist campaign against
0	great shock and sorrow
0	advanced a mendacious critique
0	suddenly going to become reasonable
1	is willing
0	threatened by
1	promotion
1	are being well treated
0	was demonising
1	good news
0	more demagogy than arguments
0	worried
1	we have a common destiny
0	no tears for tobin , but some for al qaeda
1	hope
1	to express satisfaction
0	the countries of the axis of evil
1	just peace
0	exploiting
0	failure to ratify
0	axis of evil
0	forcibly wanted to prevent
1	for his contribution to science and africa 's renaissance
0	never had a democratic election
0	intends to
0	fostering trade anarchy
0	beyond reasonable bounds
0	will not give up terror
1	recognition
1	claims to advocate
0	accuses
0	though mr tobin has finally mastered the diapering process , his baby who is 15 years old is not amused
1	would be a positive development
1	has been unscathed by scandals
0	concessions
1	a view
0	fears
0	flirting with
1	the importance of china
1	liberators
0	aided and abetted
1	always great
0	plight of
0	threatened
1	that would have integrity
1	only wants
0	thought
0	incompetent
0	because
1	promote
1	the suggestions of
0	clubbed two islamic states
0	catastrophic
0	using violence , intimidation , special laws and dirty tricks to fix the two day election
0	systematic campaign of violence and intimidation
0	no right
0	to assassinate innocent activists and citizens
1	importance of
1	to cut costs
0	adopted a resolution criticizing
0	increasingly close
0	accusations
1	principles of justice
0	wooed
0	picking on
0	lost their lives
1	spirit of cooperation and understanding
0	utter defiance
0	commit further acts of terrorism
0	violated
1	independence
0	uncontrollable social situation
0	are bracing
1	understanding and approval
0	forced
1	never seen anything as beautiful as
1	much fairer
0	is regarded
0	interference
1	is favored
0	violating human rights
1	extensive and important
0	axis of evil theory
0	have further denied our democratic space
0	impugned by biased reports
1	insists
0	filed a complaint
0	scrupulously avoided
1	as patients
1	will
0	the inevitable
1	felt gratified and relieved
1	sanctity of
1	to set priorities
0	prodded
1	satisfied
1	inclinations
1	pressure
0	accuses
1	expected to protect
0	sad
0	drove the united states into a corner
0	greater protests
0	to protect their own interests
0	merely reflects
1	have triumphed
1	wants
0	is a thorn in the eye and flesh which must be removed
1	want
0	can not be effective
0	it violates the rule of law
0	have its way with
0	hostile regime
0	interfering
1	promoted strongly
1	please
0	is to permit decay
1	still relevant players on the world stage
0	to dismiss
1	thanks to gains
0	irked
0	concern
1	respect
1	is interested
1	adequate
0	some are beginning to forget
0	increasingly angry opposition
0	view
1	wish
0	all kinds of vicious conduct
1	at the request
0	we would be digging ourselves out of the ruins at this time
0	waning grip on power
1	has supported
0	to fight
1	niceties
1	sending out a clear message of peace that is loud and clear
1	complain
0	will have all sorts of misgivings
1	only ask of
0	resounding and sustained fall
1	still want
0	are needed
1	constructive and cooperative relationship
0	refuses
0	simply a blatant act of the world 's worst rogue state to do someone harm
0	not allowed to move freely
0	the dictates
1	great advantage
0	get the feeling
0	stipulated
1	venezuela 's constitutional president
0	enemies of venezuela
1	will be quite difficult
0	axis of evil
0	struggle started to annihilate turks in cyprus
0	intended to be a warning
0	unfounded allegations
0	over something as petty as envy
1	support
0	comprehensive destructive policy
0	is an unpopular means because
1	bear this patiently
0	could bring about a confrontation for power
0	unwilling
0	hate
0	the axis of evil
1	it 's over
0	the lack of
0	immediately lapsed into hysterics
1	should earnestly abide
0	tragic circus
0	intimidation
0	deleted
0	concern
0	a very risky scenario
0	incommunicado
0	like alcatraz or devil 's island
0	the assassin
1	more competent
0	sacrificing
0	failure would be a foregone conclusion
0	oneupmanship of rudeness
1	certainly called for
1	friendship
0	chavez' incapacity
